market,source_id,gate,horizon,window,dates,mean_ret,median_ret,mean_excess,median_excess,dates_beating_market,excess_t_descriptive
kr,kr.consecutive_gainers,none,5,all,47,-0.010326179781902482,-0.001270764677787003,-0.002682114903018836,-0.004922278883063479,0.44680851063829785,-0.23782252458314188
kr,kr.consecutive_gainers,none,20,all,32,-0.09480022305454885,-0.04099546288696032,-0.008902794570750298,0.03437784526915438,0.625,-0.3550452290769848
kr,kr.double_buy,A_strong,5,all,7,0.024847380206656704,0.021015867015345167,-0.02284606348722371,-0.0089328307090284,0.42857142857142855,-1.0047606267630618
kr,kr.double_buy,A_strong,20,all,6,-0.11455159319688742,-0.1041569527322132,-0.029799395649241795,-0.054972439754124226,0.3333333333333333,-0.7088953189596615
kr,kr.double_buy,B_moderate2,5,all,30,0.020968876461428084,-0.0017755142795655779,0.019676437856618722,0.014967613772854764,0.6333333333333333,1.0647131014125117
kr,kr.double_buy,B_moderate2,20,all,23,-0.02047592108092962,-0.03330554371362813,0.0549073711603259,0.005591330390861143,0.6086956521739131,1.7356115164913166
kr,kr.double_buy,none,5,all,46,-0.06541503797002873,-0.0648087044776217,-0.058817409840693696,-0.04279704332009955,0.30434782608695654,-3.6619701707872117
kr,kr.double_buy,none,20,all,31,-0.15092313585209877,-0.13318068506621508,-0.06642175530448394,-0.09130911094998476,0.3548387096774194,-2.610470784445201
kr,kr.future_dividend_king,A_strong,5,all,6,0.011821791155090348,-0.0031338622821272,0.03178774227220335,0.03306174129410606,0.6666666666666666,1.6272322846814362
kr,kr.future_dividend_king,A_strong,20,all,6,0.03713820799663655,0.018147272320850748,0.15213289922601983,0.1530575098938668,1.0,9.497844610731748
kr,kr.future_dividend_king,B_moderate2,5,all,45,-0.0012748210001958128,-0.0025452741255272016,0.003990824611509158,0.014045374302137646,0.6222222222222222,0.43987470395988937
kr,kr.future_dividend_king,B_moderate2,20,all,31,-0.015005570691878602,-0.006030464459028774,0.06766233174417281,0.0698069165884719,0.8064516129032258,5.199729024854303
kr,kr.future_dividend_king,none,5,all,47,-0.00282178650364151,-0.0059464740106377,0.004822278375242131,0.005152236569845481,0.574468085106383,0.6831347619282876
kr,kr.future_dividend_king,none,20,all,32,-0.028991883172899524,-0.026893356830555284,0.05690554531089904,0.06426940687249341,0.75,4.664987608324538
kr,kr.growth_expectation_toss,A_strong,5,all,6,0.04105282922897766,0.04429379920360098,0.03562643417371513,0.0415795057472456,0.8333333333333334,1.9388929791780718
kr,kr.growth_expectation_toss,A_strong,20,all,6,0.013586419566515427,-0.0019569026327166997,0.13480312810666534,0.16569172867340387,0.8333333333333334,3.1528672550488284
kr,kr.growth_expectation_toss,B_moderate2,5,all,45,0.013494630461690877,0.00613662892568814,0.02046166280391215,0.029687785865495458,0.7333333333333333,3.3909816833189215
kr,kr.growth_expectation_toss,B_moderate2,20,all,32,0.0011566442790425123,-0.009481804930018593,0.08705407276284106,0.07788382326943283,1.0,9.773738009561804
kr,kr.growth_expectation_toss,none,5,all,47,0.006529526563552572,0.0023023568543221206,0.014173591442436214,0.019154487452994036,0.6808510638297872,2.5453302623649914
kr,kr.growth_expectation_toss,none,20,all,32,-0.01056063059717236,-0.016253261745506103,0.0753367978866262,0.08236077904488079,0.90625,8.137964687908502
kr,kr.high_volume_surge,A_strong,5,all,7,-0.008887389445346316,-0.01822793883756585,-0.0006853732183108149,0.02353968340396523,0.5714285714285714,-0.02254219705168545
kr,kr.high_volume_surge,A_strong,20,all,3,-0.02277422787550577,-0.0242182462927144,-0.05506956467240833,-0.06540258326185569,0.0,-2.936703901253372
kr,kr.high_volume_surge,B_moderate2,5,all,42,-0.006334282883721808,-0.001710337407166512,0.0007000833909425483,-0.000544825087510742,0.5,0.09415135659032146
kr,kr.high_volume_surge,B_moderate2,20,all,30,-0.09587546237708472,-0.1296833899272285,-0.01592415025448923,-0.03869864376574849,0.26666666666666666,-0.7705509727889657
kr,kr.high_volume_surge,none,5,all,47,-0.022642466569114755,-0.034770349900459144,-0.014998401690231112,-0.01382498566143341,0.3617021276595745,-1.6222766644102515
kr,kr.high_volume_surge,none,20,all,32,-0.12112932132363452,-0.1388544494387948,-0.03523189283983596,-0.0487210269040059,0.25,-1.4318178894917515
kr,kr.high_yield_value,A_strong,5,all,15,0.02708203751643202,0.01691718990002425,-0.0036782363457252007,-5.261586559825171e-05,0.4666666666666667,-0.1758031643967612
kr,kr.high_yield_value,A_strong,20,all,10,-0.019076992391857638,-0.017381230103764175,0.08230940596533325,0.07879586663291877,1.0,6.056135205371497
kr,kr.high_yield_value,B_moderate2,5,all,45,0.049588473938829404,0.0066934404283802,0.0585173216796111,0.02404927690444897,0.7777777777777778,2.836015347405012
kr,kr.high_yield_value,B_moderate2,20,all,32,0.0780959070387085,0.04495918897686178,0.16399333552250706,0.10430512325218234,0.9375,5.417451899221609
kr,kr.high_yield_value,none,5,all,47,0.014266809844330609,0.014108011608577619,0.021910874723214256,0.02059349685745305,0.7446808510638298,4.110337692464551
kr,kr.high_yield_value,none,20,all,32,0.01997641746702939,0.035654599840579046,0.10587384595082795,0.11276081587528686,1.0,11.89717809907318
kr,kr.investor_flow_momentum,A_strong,5,all,2,-0.02686718323066945,-0.02686718323066945,-0.0309189112634452,-0.0309189112634452,0.5,-0.575067549938615
kr,kr.investor_flow_momentum,B_moderate2,5,all,13,0.022256217987175864,0.014024056411167253,-0.0325541393908043,-0.04151775098774841,0.38461538461538464,-3.2444069168359224
kr,kr.investor_flow_momentum,none,5,all,29,-0.019030995298652403,0.0041841004184099,-0.04455278406110459,-0.0094585393993741,0.4444444444444444,-1.3310915355445052
kr,kr.investor_flow_momentum,none,20,all,16,-0.10235949509060431,0.0,0.014374938531636001,0.10640887810528885,0.7142857142857143,0.23314621605310523
kr,kr.oversold_recovery,A_strong,5,all,26,-0.008516273886505707,-0.006860512301187225,-0.0015506001318587256,0.01209386429196415,0.5769230769230769,-0.115085536046874
kr,kr.oversold_recovery,A_strong,20,all,18,-0.01764076197290934,-0.005046708786687925,0.04745947013369725,0.08634174847186035,0.6111111111111112,1.8516152948504876
kr,kr.oversold_recovery,B_moderate2,5,all,47,0.024700234313170196,0.0003683065102402023,0.03234429919205384,0.007406442936509919,0.5957446808510638,1.7175046313579883
kr,kr.oversold_recovery,B_moderate2,20,all,32,0.09340932178030562,0.03154076324142602,0.17930675026410414,0.09996182874127243,0.84375,4.341918846758627
kr,kr.oversold_recovery,none,5,all,47,0.05915119455647342,0.03449314740428614,0.06679525943535705,-0.00020206209587893495,0.48936170212765956,2.3598268629766133
kr,kr.oversold_recovery,none,20,all,32,0.1350389894183856,0.05290601507522066,0.2209364179021842,0.10921463400777677,0.8125,4.0898169574488135
kr,kr.profitable_company,A_strong,5,all,22,0.005931801144320636,2.004014040100032e-06,-0.017758773014079382,-0.034981777279363475,0.4090909090909091,-1.1031279946954171
kr,kr.profitable_company,A_strong,20,all,14,0.005076266742267965,0.003156161960455433,0.11909438348394155,0.11824408057669748,1.0,9.040609578031464
kr,kr.profitable_company,B_moderate2,5,all,45,-0.0005593171993433089,-0.0080240722166499,0.005753497792378372,0.013900609319283061,0.6444444444444445,0.8166905199999537
kr,kr.profitable_company,B_moderate2,20,all,32,-0.010626440358619416,-0.009167147712231087,0.07527098812517914,0.08679767076601255,0.84375,6.159705116995073
kr,kr.profitable_company,none,5,all,47,-0.007147391531640204,-0.0007399453706768103,0.0004966733472434414,0.008079558642981613,0.5106382978723404,0.10374096228815699
kr,kr.profitable_company,none,20,all,32,-0.04521582641822134,-0.048456111622120684,0.04068160206557722,0.044604936251419855,0.8125,5.138246861085777
kr,kr.random,none,5,all,47,-0.010247544284727217,-0.02721471604095595,-0.002603479405843567,-0.004050792969435083,0.46808510638297873,-0.634445086208253
kr,kr.random,none,20,all,32,-0.07962073396456357,-0.08368054865176805,0.006276694519234992,0.003178635081080702,0.5625,0.6684509538123834
kr,kr.stable_growth,A_strong,5,all,20,0.005098682600185612,-0.0018527317954251756,-0.024216773550476026,-0.014663925601835964,0.4,-1.5366093890134942
kr,kr.stable_growth,A_strong,20,all,12,-0.039239766800774185,-0.025335771756837176,0.07816059611413875,0.08236615851099012,0.8333333333333334,3.53657036563324
kr,kr.stable_growth,B_moderate2,5,all,46,0.04156882091151556,0.011846386768291407,0.048952179175532635,0.022620115082601307,0.6956521739130435,2.6206074975403437
kr,kr.stable_growth,B_moderate2,20,all,32,0.05873422441614746,0.034141353445114986,0.144631652899946,0.08866469308459105,0.96875,5.3241033988856215
kr,kr.stable_growth,none,5,all,47,0.006365168986091834,-0.024461114034997813,0.014009233864975478,0.0034628361008878705,0.5106382978723404,1.5525144055523377
kr,kr.stable_growth,none,20,all,32,-0.07683652797980348,-0.07431271111892843,0.009060900503995087,0.008739750865511244,0.5625,1.0027933808671392
kr,kr.steady_dividend,A_strong,5,all,7,0.016948166992698657,-0.001010101010101,0.03556898644050854,0.037906040257296714,0.7142857142857143,2.1000220263161227
kr,kr.steady_dividend,A_strong,20,all,7,0.040482815242202215,0.0229885057471264,0.14138078324338263,0.1424809534000694,1.0,8.178064649142827
kr,kr.steady_dividend,B_moderate2,5,all,47,0.011918593813437127,0.005981161057180872,0.019562658692320777,0.022936474748345332,0.6808510638297872,2.4935269267083098
kr,kr.steady_dividend,B_moderate2,20,all,32,-0.012111510103697331,-0.01691372864881676,0.07378591838010123,0.08941430110909603,0.8125,6.476748086597349
kr,kr.steady_dividend,none,5,all,47,-0.0032267076718750687,-0.0002165033013369698,0.004417357207008578,0.010333526130654231,0.5957446808510638,0.5976935961316268
kr,kr.steady_dividend,none,20,all,32,-0.020644565458638124,-0.02896844145221434,0.06525286302516044,0.07515490031071335,0.84375,6.559383618290564
kr,kr.top_gainers,A_strong,5,all,3,0.02974751862657493,0.0239241450981256,-0.007070903496372331,0.0144656056987515,0.6666666666666666,-0.16598125360438004
kr,kr.top_gainers,A_strong,20,all,2,0.07474128408960788,0.07474128408960788,0.1600790369855788,0.1600790369855788,1.0,5.355398132570389
kr,kr.top_gainers,B_moderate2,5,all,19,-0.009429641496778446,0.024118302664946557,-0.021324513488937463,-0.021855266856686803,0.47368421052631576,-0.7204650033534787
kr,kr.top_gainers,B_moderate2,20,all,13,-0.07687113828447246,-0.11095324155667638,-0.02873162522424663,-0.07945559369745327,0.3076923076923077,-0.8084238106380472
kr,kr.top_gainers,none,5,all,47,-0.05772618371815411,-0.05464312986364626,-0.05008211883927048,-0.03402426004849379,0.3404255319148936,-2.8418433165935033
kr,kr.top_gainers,none,20,all,32,-0.14942978691793857,-0.20498219032105447,-0.06353235843414001,-0.1024496954697411,0.1875,-1.6478050480661643
kr,kr.top_losers,A_strong,5,all,7,-0.037919512646443235,-0.04193566803893365,0.013888519896335291,0.02954391482651622,0.5714285714285714,0.47794593388967405
kr,kr.top_losers,A_strong,20,all,6,-0.09383297567771291,-0.09207358360654003,-0.05027664644833241,-0.010985533153307024,0.3333333333333333,-0.8523543238241638
kr,kr.top_losers,B_moderate2,5,all,44,-0.001700665440178891,-0.005699488549481449,0.006523745281062938,0.0012131509541243861,0.5,0.6714870919929248
kr,kr.top_losers,B_moderate2,20,all,31,-0.09206233167280853,-0.10766664636677067,-0.009025213432636854,-0.03855122556818682,0.3870967741935484,-0.4276369540841336
kr,kr.top_losers,none,5,all,47,0.0008293674827798272,-0.053199015584951916,0.008473432361663464,-0.018109205972234803,0.46808510638297873,0.3172251588655196
kr,kr.top_losers,none,20,all,32,-0.07104244463434271,-0.12119226289728904,0.014854983849455827,-0.02372674572400668,0.46875,0.29676958450252594
kr,kr.trade_amount,A_strong,5,all,17,0.023635245886048047,0.0005438545833764,0.035176356635449414,0.0442233235398025,0.7058823529411765,2.168259469661551
kr,kr.trade_amount,A_strong,20,all,13,-0.0027859791315846907,0.0022451481255862,0.08458070494163931,0.10876217506828921,0.6153846153846154,2.6229040979593363
kr,kr.trade_amount,B_moderate2,5,all,40,0.0019459987310078545,-0.010521029333475923,0.010693515047161454,0.008818816879356697,0.6,1.5890623199156826
kr,kr.trade_amount,B_moderate2,20,all,29,-0.09189008894336445,-0.09773760052554688,-0.008920727554021336,-0.010076640110797336,0.4482758620689655,-0.5271088129749334
kr,kr.trade_amount,none,5,all,47,-0.0291155676605183,-0.027997356889623508,-0.02147150278163466,-0.04559106193019403,0.3829787234042553,-1.4196454441125312
kr,kr.trade_amount,none,20,all,32,-0.25407963668904215,-0.26853793531184444,-0.1681822082052436,-0.17699491160985936,0.09375,-9.228779814987096
kr,kr.tv_rsi45,A_strong,5,all,23,-0.009669380136800769,-0.00802437998811445,-0.02007961742424811,-0.0021155726068239804,0.43478260869565216,-1.5022111323651863
kr,kr.tv_rsi45,A_strong,20,all,8,-0.08017740106371837,-0.0564295254566779,-0.07737166889934555,-0.0913165234586327,0.125,-2.2320432007571456
kr,kr.tv_rsi45,B_moderate2,5,all,47,-0.006435067899446327,-0.010207407694024548,0.001208996979437316,0.010516814030396452,0.6595744680851063,0.16474493961978587
kr,kr.tv_rsi45,B_moderate2,20,all,32,-0.03873258341071355,-0.0535669716933313,0.04716484507308501,0.04507682740960192,0.75,4.8862987892312955
kr,kr.tv_rsi45,none,5,all,47,-0.002255946041146511,-0.0197296002938913,0.005388118837737132,0.003813614554710856,0.5531914893617021,1.0455357226967827
kr,kr.tv_rsi45,none,20,all,32,-0.05467161926106512,-0.067699790716096,0.031225809222733436,0.03787791302150148,0.8125,4.030093567170038
kr,kr.undervalued_breakout,A_strong,5,all,3,0.09083558334358206,0.0862409479921,0.0804374338965617,0.1039490599585779,1.0,3.013079556561849
kr,kr.undervalued_breakout,A_strong,20,all,3,0.1545731474687945,0.1613965744400527,0.23946813696416183,0.23745435052063568,1.0,76.45886175478401
kr,kr.undervalued_breakout,B_moderate2,5,all,25,0.028603888382750887,0.0299295774647887,0.01417512641269977,0.020183852918174497,0.64,1.3823283986782435
kr,kr.undervalued_breakout,B_moderate2,20,all,20,-0.017253162661297082,-0.015739511408718126,0.08579858241290875,0.1226280240522763,0.8,4.336568694178339
kr,kr.undervalued_breakout,none,5,all,47,0.006702788001747011,0.009209164401716222,0.014346852880630654,0.009259240169359948,0.574468085106383,1.6691708726644325
kr,kr.undervalued_breakout,none,20,all,32,-0.019299310427576766,-0.020315670620163734,0.06659811805622179,0.052036177485781654,0.96875,7.367534160684816
kr,kr.undervalued_growth,A_strong,5,all,3,0.03739675463764334,0.05,0.01917874417027107,0.0364406917091618,0.6666666666666666,0.3445959025148257
kr,kr.undervalued_growth,A_strong,20,all,2,-0.043164452803573554,-0.043164452803573554,0.07174903822510313,0.07174903822510313,0.5,0.4887950261407681
kr,kr.undervalued_growth,B_moderate2,5,all,47,0.02334417037075636,0.003666068748481291,0.030988235249640006,0.019509763824939703,0.7021276595744681,2.2711654586371335
kr,kr.undervalued_growth,B_moderate2,20,all,32,0.029270776470606594,-0.002564061068103864,0.11516820495440516,0.07900344147248473,0.96875,5.146956073287691
kr,kr.undervalued_growth,none,5,all,47,-0.005133435238119428,-0.02300911361559515,0.0025106296407642133,0.005232245833967187,0.5957446808510638,0.6922301972271102
kr,kr.undervalued_growth,none,20,all,32,-0.07704177600772358,-0.10319639432689055,0.008855652476074975,0.006589667331654336,0.5625,1.5312629727534017
us,us.cheap_value,A_strong,5,all,17,0.013156682113441412,0.012062767869487,0.0065103769631095505,0.0080271875870242,0.5882352941176471,0.7178245332146005
us,us.cheap_value,A_strong,20,all,13,0.09696982021424885,0.1047565460281736,0.0697620518809453,0.07323054283532611,0.6153846153846154,2.8558296517645854
us,us.cheap_value,B_moderate2,5,all,42,0.46388707940340723,0.01077376179548013,0.45610673428148274,0.006106948532939624,0.5952380952380952,1.4640404615086515
us,us.cheap_value,B_moderate2,20,all,27,0.4580182817469763,0.06490063428160078,0.43578587634305394,0.030846827579710377,0.8518518518518519,1.597918920829957
us,us.cheap_value,none,5,all,42,0.18289613506801003,-0.013613975841375102,0.17511578994608548,-0.015612450547908946,0.38095238095238093,1.7520616534004005
us,us.cheap_value,none,20,all,27,0.4997612879357319,-0.20909241955721408,0.47752888253180936,-0.23847253534719365,0.3333333333333333,2.0959675703478267
us,us.consecutive_gainers,B_moderate2,5,all,5,-0.0123680657179487,-0.0021593608291945,-0.030419052603795238,-0.0331119347381927,0.0,-7.384863902356357
us,us.consecutive_gainers,B_moderate2,20,all,1,0.0247327064279274,0.0247327064279274,-0.028158520179870705,-0.028158520179870705,0.0,
us,us.consecutive_gainers,none,5,all,42,0.10427924793174774,-0.022802750081408113,0.0964989028098232,-0.027194391286116636,0.2619047619047619,1.013253844822921
us,us.consecutive_gainers,none,20,all,27,0.22297342342254456,-0.06753897511387044,0.2007410180186221,-0.06892294275151034,0.2222222222222222,1.0825859641187674
us,us.high_volume_surge,A_strong,5,all,23,0.03880299342613818,0.02098062329743325,0.026897494088450137,0.013051726725601648,0.5652173913043478,2.2211073632716976
us,us.high_volume_surge,A_strong,20,all,16,0.05173296622462663,0.05670985810078885,0.03285273562285729,0.04388681758752437,0.8125,2.6615191022461273
us,us.high_volume_surge,B_moderate2,5,all,42,0.026205586428248488,0.018761123336050352,0.018425241306323947,0.006928530369411144,0.5714285714285714,1.8600418955601723
us,us.high_volume_surge,B_moderate2,20,all,27,0.27366262576540834,0.05616284387371399,0.25143022036148593,0.026658417436975,0.7777777777777778,1.6294418931752206
us,us.high_volume_surge,none,5,all,42,-0.0771407247841549,-0.1407008642159711,-0.08492106990607942,-0.14992260482210892,0.047619047619047616,-1.45144707877143
us,us.high_volume_surge,none,20,all,27,-0.018239922676000955,-0.15776460297144665,-0.04047232807992343,-0.21132855703135928,0.1111111111111111,-0.29421274854602003
us,us.high_yield_value,A_strong,5,all,14,0.002878471054591574,-5.090781892349867e-05,-0.007078013805972846,0.011429106661071598,0.5714285714285714,-0.43110392637802075
us,us.high_yield_value,A_strong,20,all,6,-0.0008929088546650426,-0.043901280983949506,-0.030888573000051073,-0.08372305626702631,0.3333333333333333,-0.7765251441283384
us,us.high_yield_value,B_moderate2,5,all,42,0.017395038887055944,0.018653646164134417,0.009614693765131403,0.01069474205095939,0.7380952380952381,2.3871129686808343
us,us.high_yield_value,B_moderate2,20,all,27,0.07722415619084894,0.0775066310566006,0.05499175078692645,0.058538842480093556,0.8148148148148148,5.2580423591444205
us,us.high_yield_value,none,5,all,42,0.09286271874401268,0.028197650123800037,0.08508237362208815,0.023519664227725744,0.7619047619047619,2.811718135152744
us,us.high_yield_value,none,20,all,27,0.2894647516899498,0.10838265748311333,0.2672323462860273,0.07788701740520554,1.0,5.155348004854139
us,us.random,none,5,all,42,0.01466065432220893,0.010995867826755261,0.006880309200284391,0.004079490268506939,0.5476190476190477,1.1283803534985348
us,us.random,none,20,all,27,0.019807895890107875,0.023371954002487174,-0.00242450951381461,0.005391153051217639,0.5185185185185185,-0.23414623562974382
us,us.steady_dividend,A_strong,5,all,31,0.003672536901786777,0.004644293849978225,-0.004925321915491355,-0.005570768136778001,0.3548387096774194,-1.0757236721438073
us,us.steady_dividend,A_strong,20,all,22,-0.0012458170295062696,-0.006383992129372937,-0.02533392944579672,-0.024834825184641335,0.22727272727272727,-2.568814107818312
us,us.steady_dividend,B_moderate2,5,all,42,0.00698132075124512,0.006747080552172549,-0.0007990243706794188,-0.003353956913664826,0.42857142857142855,-0.3284886694087036
us,us.steady_dividend,B_moderate2,20,all,27,0.02833698541717934,0.0188016049521599,0.006104580013256856,0.00668615830365499,0.5555555555555556,1.3702958414212074
us,us.steady_dividend,none,5,all,42,9.767651136621083e-05,-0.007293018904170075,-0.00768266861055833,-0.009174305570674127,0.35714285714285715,-1.9650865369108539
us,us.steady_dividend,none,20,all,27,-0.012585126453318005,-0.01909110207567073,-0.034817531857240486,-0.03402601501135394,0.1111111111111111,-7.281477660158849
us,us.top_gainers,A_strong,5,all,1,0.0054815974941269,0.0054815974941269,0.005423273010693671,0.005423273010693671,1.0,
us,us.top_gainers,B_moderate2,5,all,20,0.01932721678230479,0.00921628440848795,0.013431653809969416,0.009646235251947785,0.55,0.6090864606500971
us,us.top_gainers,B_moderate2,20,all,14,0.048170681440406926,0.04698437374244485,0.023172899014349758,0.02611101938737295,0.5714285714285714,0.4509849246348693
us,us.top_gainers,none,5,all,42,-0.025305638730795103,-0.13240916788890267,-0.03308598385271963,-0.14579299600166462,0.16666666666666666,-0.4479027251096515
us,us.top_gainers,none,20,all,27,-0.04577116806965029,-0.25687730410863685,-0.06800357347357282,-0.2857147541756577,0.1111111111111111,-0.4770712993172593
us,us.top_losers,A_strong,5,all,16,0.009868802703318955,0.011901823188741674,-0.00022107562007684343,-0.003145306773947999,0.4375,-0.014480276611137677
us,us.top_losers,A_strong,20,all,8,0.05602342311807889,0.0803140414303187,0.022133599689994742,0.05103450090561881,0.625,0.4286967353802052
us,us.top_losers,B_moderate2,5,all,42,0.02159786068617752,0.018102908760660227,0.013817515564252989,0.016764655937008398,0.5952380952380952,1.7065551574583515
us,us.top_losers,B_moderate2,20,all,27,0.0021806534841139905,-0.008907129615085916,-0.02005175191980849,-0.030787322919488158,0.37037037037037035,-1.264395415840888
us,us.top_losers,none,5,all,42,0.008455480200663409,-0.024844788487720752,0.0006751350787388825,-0.022453951964033266,0.38095238095238093,0.021689077667580096
us,us.top_losers,none,20,all,27,-0.06034289332243743,-0.14333347249907624,-0.08257529872635995,-0.15317430693462514,0.1111111111111111,-1.1185496970044773
us,us.trade_amount,A_strong,5,all,30,0.036762510005910146,0.020390148586750124,0.027379304683781375,0.014353219580815074,0.7,2.5336908735104613
us,us.trade_amount,A_strong,20,all,20,0.02860029170778249,0.024332015241607833,0.008415846612926586,-0.0006593565222298998,0.5,0.5046216159194633
us,us.trade_amount,B_moderate2,5,all,42,0.01816227697599755,0.01617684261076449,0.010381931854073016,0.005177556822263846,0.5952380952380952,1.8980949459350869
us,us.trade_amount,B_moderate2,20,all,27,0.021702363139333332,0.021866002287308575,-0.0005300422645891555,-0.00038320311666932214,0.48148148148148145,-0.09666518130423365
us,us.trade_amount,none,5,all,42,-0.004266657776441037,-0.014660492578428632,-0.012047002898365577,-0.015291773127334693,0.35714285714285715,-1.602753784690818
us,us.trade_amount,none,20,all,27,-0.055241807104099115,-0.04705375299047335,-0.07747421250802161,-0.06664390460157402,0.1111111111111111,-6.54113365725843
us,us.tv_rsi45,A_strong,5,all,11,0.051401801110217214,0.000337723741979,0.04140617443801561,-0.0010728793820233007,0.45454545454545453,0.8691535197593351
us,us.tv_rsi45,A_strong,20,all,8,0.057462960456878376,0.04159136045785945,0.048152562364837406,0.041650682471606804,0.75,2.7130657355412215
us,us.tv_rsi45,B_moderate2,5,all,42,0.026432410156465174,0.0191397695117524,0.018652065034540637,0.015068635874435228,0.6666666666666666,2.848090600731046
us,us.tv_rsi45,B_moderate2,20,all,27,0.07671318439163544,0.05622837179820085,0.05448077898771295,0.046397931965734225,0.7777777777777778,4.276339909382007
us,us.tv_rsi45,none,5,all,42,0.03878061458499087,0.018656310848970275,0.03100026946306634,0.004565767271072126,0.5476190476190477,1.6517579741943205
us,us.tv_rsi45,none,20,all,27,0.14179813140757835,0.01493916864437709,0.11956572600365584,-4.392432435188776e-05,0.48148148148148145,1.480710092942882
us,us.undervalued_breakout,A_strong,5,all,7,0.021407418385437357,0.0170641846034516,0.008053376336067944,-0.004143003362382198,0.42857142857142855,0.7846139684503919
us,us.undervalued_breakout,A_strong,20,all,4,0.013344267161190373,0.01168733073569245,0.0022316255319897995,0.0063827508207334495,0.75,0.3192410396740683
us,us.undervalued_breakout,B_moderate2,5,all,16,0.018608929324484068,0.016292508968392502,0.008540116480196976,0.0023427478956508504,0.5,0.676650237601983
us,us.undervalued_breakout,B_moderate2,20,all,10,0.11050327888572087,0.0779460695176169,0.09761733513577733,0.04882373184419964,0.9,2.430690057975252
us,us.undervalued_breakout,none,5,all,42,0.004904802272242065,0.0020215562045429,-0.0028755428496824754,-0.005420312516148879,0.4523809523809524,-0.7881396630834087
us,us.undervalued_breakout,none,20,all,27,0.05303787870779297,0.059945020358020885,0.03080547330387048,0.03426594791467878,0.8148148148148148,4.710127085444938
