market,source_id,gate,horizon,window,dates,picks,scored,missing,truncated,censored,delisted_or_gap,n_unc,mean_ret_unc,median_ret_unc,win_rate_unc,mean_excess_unc,excess_t_unc,excess_win_rate_unc,mean_ret,median_ret,win_rate,p10,p90,t_stat,mean_excess,median_excess,excess_win_rate,excess_t,mean_ret_strict,mean_mfe,mean_mae,mean_hl_mfe,mean_hl_mae,mean_pool,mean_gated
us,us.high_yield_value,none,20,earlier,32,320,320,0,50,50,0,270,0.28946475168994984,0.1014449642514588,0.7444444444444445,0.2672323462860273,4.658006246685006,0.6814814814814815,0.2574315963717722,0.09407099947794506,0.746875,-0.07017565650556655,0.3119120940649499,5.303928449460424,0.23174971144157325,0.07230190841621825,0.6625,4.75644676628385,0.28946475168994984,0.4015956041289771,-0.04893216566258669,0.4537699179029261,-0.09495364208442132,100.0,100.0
us,us.high_yield_value,none,20,recent,15,150,140,10,140,150,0,0,,,,,,,0.03187758361717274,0.0055171656248127,0.55,-0.08943696227160802,0.15153909135251895,2.9332034312932618,0.027402348825704387,0.0035397082809281505,0.5428571428571428,2.5309857495489765,,0.06925756939202816,-0.04276413949102901,0.11153382118545238,-0.0756365143944197,100.0,100.0
us,us.random,none,5,earlier,32,320,320,0,0,0,0,320,0.01634756312534489,0.0106096567300488,0.575,0.007528787221432365,1.1062486696359792,0.553125,0.01634756312534489,0.0106096567300488,0.575,-0.07703854012941304,0.10622289641118213,2.386423130399911,0.007528787221432365,0.00371361939435265,0.553125,1.1062486696359792,0.01634756312534489,0.04614737306775034,-0.02967411132432417,0.06953648238537516,-0.04913825338199326,10.0,10.0
us,us.random,none,5,recent,15,150,140,10,40,50,0,100,0.009262546152173869,-0.0044935723756268,0.47,0.004805179532610876,0.5641038617358352,0.46,0.011013033563154678,0.0029265274656565497,0.5285714285714286,-0.047646809831951714,0.1095748139930761,1.738236120290627,0.007088262520159881,-1.4763377192299524e-05,0.5,1.1028254935797746,0.009262546152173869,0.032879024432064266,-0.01944977786575676,0.05095923167209872,-0.03885517005316251,10.0,10.0
us,us.random,none,20,earlier,32,320,320,0,50,50,0,270,0.019807895890107875,0.0169938489635856,0.5777777777777777,-0.002424509513814612,-0.25443408665930256,0.4888888888888889,0.026890427832004016,0.02050511226696445,0.584375,-0.15407797572764673,0.20729643585785684,2.5559385605536464,0.0012085429018051104,-0.0033003272277530994,0.4875,0.1151104607837919,0.019807895890107875,0.10750362513479357,-0.07320971966424845,0.13184639993500089,-0.09046734293503648,10.0,10.0
us,us.random,none,20,recent,15,150,140,10,140,150,0,0,,,,,,,0.017184002109241602,-0.00100068618916735,0.5,-0.06786277323014851,0.14261047185970485,1.9404205879173513,0.012708767317773245,-0.008021727057868449,0.4642857142857143,1.4417971715596651,,0.047946818819462916,-0.0309368550261403,0.06703902901720318,-0.049008155518008197,10.0,10.0
us,us.steady_dividend,A_strong,5,earlier,27,54,54,0,0,0,0,54,0.002504494636610302,0.005913978201906801,0.5740740740740741,-0.0070985319239319266,-1.993803770525321,0.42592592592592593,0.002504494636610302,0.005913978201906801,0.5740740740740741,-0.030027414346516852,0.03213494223845416,0.8217435276810026,-0.0070985319239319266,-0.0036994898309053994,0.42592592592592593,-1.993803770525321,0.002504494636610302,0.016336640429229502,-0.01001072607593012,0.027186539135428095,-0.02005444657093748,100.0,2.4444444444444446
us,us.steady_dividend,A_strong,5,recent,8,10,8,2,4,6,0,4,0.0188098842750441,0.0176678474123354,0.5,0.014986373293756374,0.9042612916753466,0.5,0.009388946928520174,-0.0040253225035833,0.375,-0.02081693317945211,0.045180077923177374,0.8522283920761767,0.004468017552307826,-0.005811869157206651,0.375,0.43994792651525944,0.0188098842750441,0.0213781713318734,-0.003610500218503537,0.037390055744654614,-0.017711604478898687,100.0,1.4
us,us.steady_dividend,A_strong,20,earlier,27,54,54,0,9,9,0,45,-0.003028729628268189,-0.0013829404848212,0.4666666666666667,-0.02721671302655614,-3.533021788509437,0.2222222222222222,0.006996701846489168,0.007995907191931849,0.5555555555555556,-0.05147658130437033,0.08339504829776662,0.8987057931311329,-0.020628206169490366,-0.020618521476390296,0.25925925925925924,-2.8899688629106866,-0.003028729628268189,0.04686436631002376,-0.030652708738982428,0.057790364697414234,-0.04384272520976862,100.0,2.4444444444444446
us,us.steady_dividend,A_strong,20,recent,8,10,8,2,8,10,0,0,,,,,,,0.014942199591894889,0.01195293836598185,0.5,-0.02226929568913448,0.051005201835605446,1.1752004853578593,0.0076530318558565395,-0.0034668065063352994,0.5,0.6782131183002598,,0.031073498490956714,-0.004215651264204524,0.05270942668732263,-0.018316755524599673,100.0,1.4
us,us.steady_dividend,B_moderate2,5,earlier,32,319,319,0,0,0,0,319,0.005473156691278589,0.008070432868672,0.5799373040752351,-0.0034188468621374206,-1.2156310000667705,0.48589341692789967,0.005473156691278589,0.008070432868672,0.5799373040752351,-0.04608349098683872,0.05616474615203882,1.896196797965794,-0.0034188468621374206,-0.0009420133032695018,0.48589341692789967,-1.2156310000667705,0.005473156691278589,0.025520597228450924,-0.018599303054438292,0.04126702504282698,-0.030864592800653845,100.0,26.21003134796238
us,us.steady_dividend,B_moderate2,5,recent,15,142,132,10,40,50,0,92,0.013656217863874266,0.0103912791307513,0.6630434782608695,0.009116379492769255,1.7929278643309214,0.5652173913043478,0.009816330005770682,0.0066131288404855,0.6212121212121212,-0.023336740654205587,0.03852013549393212,2.6424122336138276,0.005866357170887101,0.0011497708654881504,0.5303030303030303,1.589707741326599,0.013656217863874266,0.02077674062943179,-0.009255093128572991,0.03143449627175895,-0.021661644768645058,100.0,12.605633802816902
us,us.steady_dividend,B_moderate2,20,earlier,32,319,319,0,50,50,0,269,0.028391878765666716,0.0194865527196992,0.6245353159851301,0.006231522510338666,1.1294499524963046,0.4721189591078067,0.03647828584306298,0.0234260707658595,0.6520376175548589,-0.04980197689329306,0.15841455544835975,6.290491828345847,0.010846343676016498,-0.0027772709922909006,0.4890282131661442,1.9255909328664302,0.028391878765666716,0.07600939255846456,-0.045091561649347134,0.09029534489120733,-0.060448975169321024,100.0,26.21003134796238
us,us.steady_dividend,B_moderate2,20,recent,15,142,132,10,132,142,0,0,,,,,,,0.012170434595112137,0.00676297626855875,0.5606060606060606,-0.024286909573124467,0.04781491892531652,2.7944639214432803,0.007467136609767767,0.00237214542953765,0.5151515151515151,1.762558741074751,,0.02886045839858927,-0.013804455165264186,0.04034226208360976,-0.025838635652776394,100.0,12.605633802816902
us,us.steady_dividend,none,5,earlier,32,320,320,0,0,0,0,320,-0.004900674823642516,0.0,0.490625,-0.013719450727555038,-3.139720513300383,0.4375,-0.004900674823642516,0.0,0.490625,-0.09542434284853499,0.07361448711716086,-1.0728477661392963,-0.013719450727555038,-0.005604327817863301,0.4375,-3.139720513300383,-0.004900674823642516,0.03410159744277502,-0.039687739589640614,0.06873779298499996,-0.05976079153555364,100.0,100.0
us,us.steady_dividend,none,5,recent,15,150,140,10,40,50,0,100,0.016092400783394144,0.00496737477309505,0.57,0.011635034163831146,1.53095733214875,0.56,0.013718234704470568,0.0024053968832536,0.5357142857142857,-0.06033795253411344,0.09035806729939602,2.337886958973545,0.009793463661475774,0.0021558389599002498,0.5428571428571428,1.711283962150388,0.016092400783394144,0.03838447110201124,-0.01984650655292039,0.07581355645924696,-0.04506107179571117,100.0,100.0
us,us.steady_dividend,none,20,earlier,32,320,320,0,50,50,0,270,-0.012585126453318001,0.0050787480455221495,0.5111111111111111,-0.03481753185724049,-4.131417051202623,0.4222222222222222,0.00045531010593971024,0.010140012109009451,0.53125,-0.22534999247328016,0.17709759356472465,0.054587947728468124,-0.025226574824259208,-0.01167339859445525,0.45,-3.106512227874476,-0.012585126453318001,0.09172217359415381,-0.09214402250025383,0.1303770916630096,-0.11611767940908853,100.0,100.0
us,us.steady_dividend,none,20,recent,15,150,140,10,140,150,0,0,,,,,,,0.012200641701621686,0.0035436902559358996,0.5428571428571428,-0.09513210174371259,0.11482103788209744,1.709528079622835,0.007725406910153328,0.00185254186229,0.5357142857142857,1.0968758812057677,,0.048443791140551716,-0.028448555563728196,0.09498824563599041,-0.0525821822827253,100.0,100.0
us,us.top_gainers,A_strong,5,recent,1,1,1,0,0,0,0,1,0.0054815974941269,0.0054815974941269,1.0,0.005423273010693671,,1.0,0.0054815974941269,0.0054815974941269,1.0,0.0054815974941269,0.0054815974941269,,0.005423273010693671,0.005423273010693671,1.0,,0.0054815974941269,0.2176977290524668,-0.0046985121378229,0.3171495693030541,-0.018794048551292,100.0,1.0
us,us.top_gainers,A_strong,20,recent,1,1,1,0,1,1,0,0,,,,,,,0.0963194988253719,0.0963194988253719,1.0,0.0963194988253719,0.0963194988253719,,0.0971137378885506,0.0971137378885506,1.0,,,0.2176977290524668,-0.0046985121378229,0.3171495693030541,-0.018794048551292,100.0,1.0
us,us.top_gainers,B_moderate2,5,earlier,17,29,29,0,0,0,0,29,0.03773292069716332,0.0467863894139886,0.6206896551724138,0.027427816139121163,1.6416090135480286,0.6206896551724138,0.03773292069716332,0.0467863894139886,0.6206896551724138,-0.05597909601815638,0.16247166134645566,2.2668931011908615,0.027427816139121163,0.022464119462840798,0.6206896551724138,1.6416090135480286,0.03773292069716332,0.09143972855982772,-0.003148078141065474,0.1333038784344438,-0.04494881606254691,100.0,2.3793103448275863
us,us.top_gainers,B_moderate2,5,recent,3,3,3,0,0,0,0,3,-0.06663435919421166,-0.086458252124425,0.3333333333333333,-0.06195493843392613,-1.7933017155214885,0.3333333333333333,-0.06663435919421166,-0.086458252124425,0.3333333333333333,-0.11243278878675451,-0.012906372429583476,-1.7885429598925957,-0.06195493843392613,-0.0823843425027048,0.3333333333333333,-1.7933017155214885,-0.06663435919421166,0.046645138505061724,-0.08051670022685757,0.12256364204976006,-0.09076059705250429,100.0,1.0
us,us.top_gainers,B_moderate2,20,earlier,17,29,29,0,4,4,0,25,0.060802419477089885,0.0502172462666503,0.68,0.034326200324831066,0.9157809536301894,0.6,0.06497071024478364,0.0529100529100527,0.6896551724137931,-0.12826378248075035,0.3306166042721868,1.9382473507498514,0.03575002155561206,0.028087025320674298,0.6206896551724138,1.0946323136563718,0.060802419477089885,0.19422239765818042,-0.08318350222789543,0.23854723337658693,-0.11282390052635992,100.0,2.3793103448275863
us,us.top_gainers,B_moderate2,20,recent,3,3,3,0,3,3,0,0,,,,,,,-0.026428081800799863,-0.0566773212754346,0.3333333333333333,-0.10647660261695643,0.0657201348052106,-0.413259001752448,-0.024090780076480366,-0.060482332308224404,0.3333333333333333,-0.3873526335921789,,0.046645138505061724,-0.08051670022685757,0.12256364204976006,-0.09468461150119327,100.0,1.0
us,us.top_gainers,none,5,earlier,32,320,320,0,0,0,0,320,-0.0021234885754611854,-0.17962564943943116,0.2375,-0.010942264479373732,-0.10866116903155534,0.221875,-0.0021234885754611854,-0.17962564943943116,0.2375,-0.5221992534798725,0.16190290294756268,-0.02106366340877796,-0.010942264479373732,-0.18285245997293226,0.221875,-0.10866116903155534,-0.0021234885754611854,0.28071945451698144,-0.2364692258777156,0.5634261591389619,-0.29538728462050606,100.0,100.0
us,us.top_gainers,none,5,recent,15,150,140,10,40,50,0,100,-0.09948851922786359,-0.14446144430844546,0.26,-0.1039458858474266,-2.7690809685708886,0.23,-0.09566486982728233,-0.14137013168954882,0.2785714285714286,-0.4216907775768536,0.1876754695664457,-3.079301315004378,-0.09958964087027714,-0.13664593446129666,0.2571428571428571,-3.2095468120205504,-0.09948851922786359,0.03297780592797629,-0.16242329603585987,0.21279718506950449,-0.23399389359883235,100.0,100.0
us,us.top_gainers,none,20,earlier,32,320,320,0,50,50,0,270,-0.04577116806965033,-0.3071799890714786,0.2,-0.06800357347357282,-0.46349838402483107,0.15555555555555556,-0.07272603023310589,-0.294900636432061,0.19375,-0.6682673938079589,0.1354553181511769,-0.5862139828450216,-0.09840791516330483,-0.33211762282787033,0.153125,-0.7926987156332049,-0.04577116806965033,0.5541129085147304,-0.38132541398942915,0.924791681798753,-0.41287496572565763,100.0,100.0
us,us.top_gainers,none,20,recent,15,150,140,10,140,150,0,0,,,,,,,-0.11153959179983183,-0.18041108484370894,0.2785714285714286,-0.47050422409959985,0.2879607251527783,-3.1573909341831423,-0.11601482659130019,-0.1826902053969649,0.2571428571428571,-3.2781935105345896,,0.05356768840367713,-0.19814945108776275,0.23535623719447848,-0.2644979283240957,100.0,100.0
us,us.top_losers,A_strong,5,earlier,12,22,22,0,0,0,0,22,0.006335205243762649,0.00933833151320135,0.6363636363636364,-0.004426758945426975,-0.3739802260475393,0.45454545454545453,0.006335205243762649,0.00933833151320135,0.6363636363636364,-0.06148834833262383,0.058315303086394266,0.6001687729820132,-0.004426758945426975,-0.0043187446303300505,0.45454545454545453,-0.3739802260475393,0.006335205243762649,0.029991812314867472,-0.022343398463266204,0.048044166547534226,-0.04194620502398345,100.0,2.1818181818181817
us,us.top_losers,A_strong,5,recent,6,12,8,4,1,5,0,7,-0.003081028579115704,-0.0193141505715412,0.42857142857142855,-0.00957716261038266,-0.3078944366499368,0.2857142857142857,-0.005263842436572665,-0.0199288450051563,0.375,-0.0844132657617213,0.061842260761485225,-0.18055637176681308,-0.010759341709775274,-0.017137418177672302,0.25,-0.3990269661106617,-0.003081028579115704,0.022877947937226088,-0.027507979290286016,0.0551009736683666,-0.05022439124055913,100.0,3.0
us,us.top_losers,A_strong,20,earlier,12,22,22,0,9,9,0,13,0.07164422863213876,0.090066225165563,0.7692307692307693,0.034727494390736656,0.762546914082625,0.6153846153846154,0.04026077443183121,0.007671647851959701,0.5909090909090909,-0.08945638676563915,0.1811175147798062,1.3595158359013788,0.000611467474143513,-0.0399278643161973,0.45454545454545453,0.020736487818994512,0.07164422863213876,0.107093423388935,-0.06440671380509949,0.1257362229854546,-0.08172369003402234,100.0,2.1818181818181817
us,us.top_losers,A_strong,20,recent,6,12,8,4,8,12,0,0,,,,,,,-0.027195208341517136,-0.03717548955707705,0.375,-0.1498689477752648,0.0903045586138474,-0.6303665499362601,-0.03518697818194784,-0.03897139726066035,0.375,-0.84344522269194,,0.03142176635342692,-0.06160739684916835,0.06406781945282752,-0.08026245526525261,100.0,3.0
us,us.top_losers,B_moderate2,5,earlier,32,302,302,0,0,0,0,302,0.023501823096293298,0.00892593013994765,0.543046357615894,0.014419967619217489,2.1334388966058793,0.5264900662251656,0.023501823096293298,0.00892593013994765,0.543046357615894,-0.09272652485603472,0.1478254045864731,3.3907708569769888,0.014419967619217489,0.00216786579055365,0.5264900662251656,2.1334388966058793,0.023501823096293298,0.06677754873686743,-0.04075116036666162,0.09939970037243158,-0.0669941119315864,100.0,13.172185430463577
us,us.top_losers,B_moderate2,5,recent,15,121,111,10,30,40,0,81,0.023417113506555974,0.0194082087177855,0.6049382716049383,0.017209313507991285,1.7995311899544655,0.5802469135802469,0.01910598649891196,0.0114678899082569,0.5855855855855856,-0.0585635359116023,0.111838360842345,2.502328445110812,0.01414912560842368,0.007158466873034901,0.5585585585585585,1.8740241884825812,0.023417113506555974,0.04370841309330689,-0.020608890124299888,0.07133152302740373,-0.044707618911900955,100.0,10.421487603305785
us,us.top_losers,B_moderate2,20,earlier,32,302,302,0,50,50,0,252,0.009284578405247193,0.0070825740894246494,0.5079365079365079,-0.014161818045454803,-1.1995649840414866,0.44841269841269843,0.027264639998573963,0.0119697756034229,0.5364238410596026,-0.19341670524013974,0.27147183220374255,2.3426879258118785,0.00036415779929753467,-0.0128722505918243,0.46688741721854304,0.0319589939249999,0.009284578405247193,0.15257623751395336,-0.10350464921067361,0.18740542333266721,-0.12537611156133688,100.0,13.172185430463577
us,us.top_losers,B_moderate2,20,recent,15,121,111,10,111,121,0,0,,,,,,,0.005007322784389875,-0.0044247787610619,0.4774774774774775,-0.0998349834983497,0.1200823755869768,0.42517998924471817,-0.0004804756557433856,-0.0059134581259964,0.44144144144144143,-0.04116223725673522,,0.058901641483506656,-0.04328527032676329,0.0890810388943159,-0.06692961841500827,100.0,10.421487603305785
us,us.top_losers,none,5,earlier,32,320,320,0,0,0,0,320,0.016688265543627078,-0.05534537941379725,0.3625,0.007869489639714577,0.1672959887067498,0.35,0.016688265543627078,-0.05534537941379725,0.3625,-0.44840433626882015,0.3555641396176081,0.3547414819225446,0.007869489639714577,-0.07404744601916391,0.35,0.1672959887067498,0.016688265543627078,0.2202154531808514,-0.15943570814622357,0.4436444136717455,-0.2282326815609345,100.0,100.0
us,us.top_losers,none,5,recent,15,150,140,10,40,50,0,100,-0.01788943289682034,-0.04314911615097075,0.42,-0.02234679951638334,-0.7491159251671873,0.4,-0.05143000846506425,-0.05966461951828035,0.38571428571428573,-0.3515083333333333,0.20484720353642133,-2.098551128538847,-0.05535477950805903,-0.06691502481699195,0.36428571428571427,-2.2646253548480124,-0.01788943289682034,0.05669804065085648,-0.11407667801972822,0.19411805114271835,-0.16819801138011375,100.0,100.0
us,us.top_losers,none,20,earlier,32,320,320,0,50,50,0,270,-0.06034289332243745,-0.2103777320240734,0.3111111111111111,-0.08257529872635991,-0.986113797962512,0.2851851851851852,-0.06296313933829292,-0.20265403923291586,0.334375,-0.6688012345679012,0.33659243077438616,-0.8824373366301741,-0.08864502426849181,-0.2370865472805978,0.3,-1.2432832048150073,-0.06034289332243745,0.5741657808146862,-0.3152262513573472,0.869278788814378,-0.35622605425695547,100.0,100.0
us,us.top_losers,none,20,recent,15,150,140,10,140,150,0,0,,,,,,,-0.07421861896925315,-0.09227980895818444,0.35714285714285715,-0.34870385395537523,0.19801552912884932,-2.5592831291712015,-0.0786938537607215,-0.10032497895949999,0.35,-2.707545364233125,,0.07553292862359849,-0.14961003438508486,0.2147095978834581,-0.19656895797088755,100.0,100.0
us,us.trade_amount,A_strong,5,earlier,25,47,47,0,0,0,0,47,0.05711726552356795,0.0515495394636404,0.7446808510638298,0.0398359308138722,3.7744704584724804,0.6595744680851063,0.05711726552356795,0.0515495394636404,0.7446808510638298,-0.0256537474919523,0.1542823348679627,5.1505133273534565,0.0398359308138722,0.030739733235975092,0.6595744680851063,3.7744704584724804,0.05711726552356795,0.07258918973624064,-0.0062511840770444384,0.08863146977222805,-0.024096047924641872,100.0,2.617021276595745
us,us.trade_amount,A_strong,5,recent,10,14,13,1,8,9,0,5,0.03643517123337321,0.0020821765685727,0.8,0.03776736232174011,2.034405618626471,1.0,0.01337338412018816,0.0013836042891732,0.6153846153846154,-0.008526793686368,0.07416104625889143,1.2838446808920045,0.011443252308657361,0.002474992251020101,0.6923076923076923,1.1950314583639274,0.03643517123337321,0.016621623942799032,-0.002335689959660923,0.02608367175501532,-0.00907121349288947,100.0,1.7142857142857142
us,us.trade_amount,A_strong,20,earlier,25,47,47,0,18,18,0,29,0.021380857889096046,0.0251282341685568,0.6896551724137931,0.00417994183271371,0.22880983686993786,0.5172413793103449,0.03566690107466889,0.0303854642508853,0.7659574468085106,-0.06336689497304301,0.1272461830146166,2.627137308961442,0.0077542220708167655,0.0004767226242474998,0.5106382978723404,0.6228682355935403,0.021380857889096046,0.11297921789690984,-0.034003491086663284,0.12941151912153348,-0.0473069424127178,100.0,2.617021276595745
us,us.trade_amount,A_strong,20,recent,10,14,13,1,13,14,0,0,,,,,,,0.01934469173367047,0.0033966449466242,0.6923076923076923,-0.00631107295439316,0.10079263901486618,1.4428155225921246,0.0159321648870562,0.005148462701155401,0.6923076923076923,1.3057772347431031,,0.023744604929872706,-0.002415773673836807,0.03427102668050358,-0.00943403316891246,100.0,1.7142857142857142
us,us.trade_amount,B_moderate2,5,earlier,32,307,307,0,0,0,0,307,0.019662207980617564,0.0117507052619671,0.5960912052117264,0.01037892465393808,2.520549840571723,0.5309446254071661,0.019662207980617564,0.0117507052619671,0.5960912052117264,-0.0543228300498904,0.1085082731265313,4.500938132821072,0.01037892465393808,0.0056073450564717,0.5309446254071661,2.520549840571723,0.019662207980617564,0.046518527464741596,-0.02510814393580295,0.06534810610833726,-0.04348425301958935,100.0,12.973941368078176
us,us.trade_amount,B_moderate2,5,recent,15,94,85,9,34,43,0,51,0.01702591408406996,0.0064617314930992,0.6274509803921569,0.014662592484944066,1.7471145269653443,0.6078431372549019,0.010258032647623714,0.0044322367188962,0.6,-0.02989923546136988,0.0508648070771299,1.9088858624240266,0.007703834144830353,0.003095363626790401,0.5764705882352941,1.463769270784933,0.01702591408406996,0.022376869401194523,-0.00936445923655969,0.035307489935588805,-0.019494675506808497,100.0,8.46808510638298
us,us.trade_amount,B_moderate2,20,earlier,32,307,307,0,50,50,0,257,0.02070972003273684,0.0158130081300813,0.5836575875486382,-0.001620789903023248,-0.27904049212053883,0.4591439688715953,0.027985479001968388,0.0206721030488754,0.6123778501628665,-0.0848963036999091,0.15263901452734438,4.998767767804233,0.00207539831110545,-0.0059381532552944954,0.4560260586319218,0.38274413262723594,0.02070972003273684,0.09456027845969876,-0.06326082457205463,0.1162172259877072,-0.07765400457402326,100.0,12.973941368078176
us,us.trade_amount,B_moderate2,20,recent,15,94,85,9,85,94,0,0,,,,,,,0.005392652009702277,0.0033966449466242,0.5529411764705883,-0.0433819146413138,0.035302914042939566,0.768728091965493,0.001011607429085942,-0.0021551621071140992,0.4823529411764706,0.14279947008057664,,0.0312319325149266,-0.017098529428982403,0.044616212180438194,-0.026145752616898194,100.0,8.46808510638298
us,us.trade_amount,none,5,earlier,32,320,320,0,0,0,0,320,-0.009286417973440347,-0.006282181353506,0.465625,-0.018105193877352873,-3.177971793539789,0.43125,-0.009286417973440347,-0.006282181353506,0.465625,-0.139752276563709,0.11399174329142417,-1.5614382715656074,-0.018105193877352873,-0.01739059573974035,0.43125,-3.177971793539789,-0.009286417973440347,0.0445381062344252,-0.05461996208338601,0.06673031633190692,-0.07872070602334612,100.0,100.0
us,us.trade_amount,none,5,recent,15,150,140,10,40,50,0,100,0.011796574853956765,-0.0052799822952743995,0.49,0.007339208234393771,0.7552385037429217,0.45,0.004352905081666387,-0.0064800002068118,0.45,-0.08083057567544838,0.07556092693847669,0.5799215165204656,0.0004281340386715888,-0.010747936979962298,0.4142857142857143,0.058667386561375184,0.011796574853956765,0.03799046875704777,-0.026057637319565837,0.05882185527471079,-0.04442780638544053,100.0,100.0
us,us.trade_amount,none,20,earlier,32,320,320,0,50,50,0,270,-0.05524180710409912,-0.03892446386613205,0.3592592592592593,-0.0774742125080216,-8.020895437273003,0.3111111111111111,-0.024905308577502,-0.0213202745615718,0.421875,-0.27398781053862276,0.18636508471682597,-2.2398659434777777,-0.05058719350770091,-0.0488427348677872,0.3625,-4.697447117185276,-0.05524180710409912,0.10567380457146629,-0.14038948788492558,0.13293626904049924,-0.15472554171218178,100.0,100.0
us,us.trade_amount,none,20,recent,15,150,140,10,140,150,0,0,,,,,,,0.003531157040041972,-0.01041763183065135,0.4,-0.0789107878690046,0.11171524925329923,0.46569360627635664,-0.0009440777514263881,-0.0158831970548122,0.36428571428571427,-0.1275830408696875,,0.05532692593220278,-0.03292105671777063,0.07616836342063697,-0.05030778597913125,100.0,100.0
us,us.tv_rsi45,A_strong,5,earlier,8,10,10,0,0,0,0,10,0.00436495043754184,-0.0036017771486589,0.4,-0.010758318318474111,-1.186218080840416,0.3,0.00436495043754184,-0.0036017771486589,0.4,-0.00873004942934629,0.020184140230373765,0.703413951224535,-0.010758318318474111,-0.013334447570633151,0.3,-1.186218080840416,0.00436495043754184,0.0110860624684361,-0.010885815948339012,0.01789696594595678,-0.015843122254949122,100.0,1.4
us,us.tv_rsi45,A_strong,5,recent,4,4,3,1,0,1,0,3,0.1753222670317314,0.0256290773532152,1.0,0.1800016877920169,1.0901033515200855,1.0,0.1753222670317314,0.0256290773532152,1.0,0.00539599446422624,0.4051258154706431,1.0788866074822938,0.1800016877920169,0.02557075286978197,1.0,1.0901033515200855,0.1753222670317314,0.1798252502581189,-0.0032316044441001,0.2037269146528905,-0.013167521859648266,100.0,1.0
us,us.tv_rsi45,A_strong,20,earlier,8,10,10,0,0,0,0,10,0.05825240761222951,0.0222272247592415,1.0,0.051374220143009255,3.0639673048469787,0.8,0.05825240761222951,0.0222272247592415,1.0,0.01603858871551083,0.12485832543842361,3.473140371564148,0.051374220143009255,0.02228654677298885,0.8,3.0639673048469787,0.05825240761222951,0.06769387593204108,-0.01362889165309612,0.0704506635622196,-0.019935272535699242,100.0,1.4
us,us.tv_rsi45,A_strong,20,recent,4,4,3,1,3,4,0,0,,,,,,,0.17255731782510944,0.0278036657347002,0.6666666666666666,-0.0025446366605574,0.4055607331469401,1.0516197553145274,0.17489461954942895,0.028597904797878902,0.6666666666666666,1.0409569748192669,,0.18453685841800296,-0.006721416444550366,0.20789487571740337,-0.016713621150428435,100.0,1.0
us,us.tv_rsi45,B_moderate2,5,earlier,32,320,320,0,0,0,0,320,0.028308555240990352,0.0236332102256024,0.65625,0.01948977933707783,4.480820784443807,0.634375,0.028308555240990352,0.0236332102256024,0.65625,-0.05211959383823907,0.10795388870231279,6.252294102984404,0.01948977933707783,0.01614961809111705,0.634375,4.480820784443807,0.028308555240990352,0.05345276556309277,-0.02145268826027894,0.07604767607369275,-0.04102286767541319,100.0,26.65625
us,us.tv_rsi45,B_moderate2,5,recent,15,150,140,10,40,50,0,100,0.020428745885984614,0.0001679543164259,0.5,0.01597137926642162,1.1039469072573806,0.46,0.015714599400045635,-0.00120834938366705,0.4785714285714286,-0.05294657288083054,0.06407429696903394,1.4864544775075406,0.011789828357050837,-0.007057488770992401,0.44285714285714284,1.1227728189916764,0.020428745885984614,0.041322337002333044,-0.014477137856976914,0.06682337281879626,-0.031990896381862505,100.0,20.666666666666668
us,us.tv_rsi45,B_moderate2,20,earlier,32,320,320,0,50,50,0,270,0.07671318439163544,0.06958715898391504,0.7444444444444445,0.05448077898771295,6.1423627255194,0.6703703703703704,0.08304895896958722,0.07040245635805475,0.74375,-0.0765224274011631,0.26205477845394026,9.9453364029702,0.0573670740393883,0.045123231762889654,0.6625,6.985881731715225,0.07671318439163544,0.15245268357119643,-0.05438851182402478,0.1767263399119406,-0.07424115806735089,100.0,26.65625
us,us.tv_rsi45,B_moderate2,20,recent,15,150,140,10,140,150,0,0,,,,,,,0.009171938090693417,-0.0058419089560958,0.42142857142857143,-0.0730531064628699,0.09044726031360299,0.883766091811945,0.004696703299225059,-0.0091586186167424,0.4142857142857143,0.45417918888072295,,0.05241484694061788,-0.02609759511897977,0.07676969155302904,-0.04159101525659639,100.0,20.666666666666668
us,us.tv_rsi45,none,5,earlier,32,320,320,0,0,0,0,320,0.025845850099217315,0.006618300550764599,0.553125,0.017027074195304786,0.7793887155119268,0.5125,0.025845850099217315,0.006618300550764599,0.553125,-0.12414941948510852,0.10131717638915114,1.1776329829645726,0.017027074195304786,0.0023689936923226005,0.5125,0.7793887155119268,0.025845850099217315,0.13266060451780662,-0.034708791631034616,0.2140669356128444,-0.06668285036811594,100.0,100.0
us,us.tv_rsi45,none,5,recent,15,150,140,10,40,50,0,100,0.08017186093946627,0.0314814034903998,0.64,0.07571449431990328,3.2934924113971094,0.61,0.053026978874419504,0.015181947394127,0.5857142857142857,-0.11371110512090106,0.22144961443634298,3.114486022208086,0.04910220783142471,0.0134256711386399,0.55,2.877359229239896,0.08017186093946627,0.09743429483992969,-0.027230354016388066,0.1542633862507135,-0.059260583491923896,100.0,100.0
us,us.tv_rsi45,none,20,earlier,32,320,320,0,50,50,0,270,0.14179813140757833,0.0279092743613137,0.6185185185185185,0.11956572600365586,1.4736872183750107,0.5111111111111111,0.13733432954287278,0.0287087848658539,0.615625,-0.2301763962113916,0.22740004246046613,1.9934052267228413,0.11165244461267387,0.0008837519241097994,0.503125,1.6205798678764147,0.14179813140757833,0.44411949689910146,-0.0821657911507353,0.605491032540306,-0.11116086381481538,100.0,100.0
